Serial Port,Voltage (V),Average X,Average Y,Average Z
COM18,0.14326169201686023,-30.13,26.1,-40.45
COM19,0.14326169201686023,2.34,7.72,-7.99
COM20,0.14326169201686023,38.67,-34.86,-26.95
COM21,0.14326169201686023,5.68,38.01,-69.21
COM16,0.23303084611432323,-37.86,14.33,-99.48
COM18,0.23303084611432323,-11.56,28.82,-29.74
COM19,0.23303084611432323,-65.0,14.6,20.9
COM20,0.23303084611432323,-18.28,-33.02,1.62
COM21,0.23303084611432323,-52.07,41.15,-96.28
COM16,0.11253925739821546,-39.41,28.71,-76.21
COM18,0.11253925739821546,-19.63,15.68,-53.38
COM19,0.11253925739821546,-61.36,55.86,-19.08
COM20,0.11253925739821546,-22.61,9.76,-36.27
COM21,0.11253925739821546,-56.33,53.01,-73.16
COM16,0.1006021765364205,-35.84,23.26,-76.93
COM18,0.1006021765364205,-35.64,14.93,-57.42
COM19,0.1006021765364205,5.05,50.13,-22.43
COM20,0.1006021765364205,35.43,8.41,-41.0
COM21,0.1006021765364205,-3.11,49.75,-57.49
COM16,0.10997739474240971,-38.82,3.23,-82.29
COM18,0.10997739474240971,-15.58,25.5,-39.86
COM19,0.10997739474240971,-62.92,12.28,-17.73
COM20,0.10997739474240971,-19.44,-34.11,-36.54
COM21,0.10997739474240971,-46.83,40.93,-77.38
COM16,0.17434690785849744,-35.33,29.44,-87.32
COM18,0.17434690785849744,-33.05,17.0,-51.19
COM19,0.17434690785849744,3.92,51.51,1.68
COM20,0.17434690785849744,36.07,8.58,-18.4
COM21,0.17434690785849744,-6.99,50.33,-69.81
COM16,0.023654435053690758,-36.27,-10.14,-72.31
COM18,0.023654435053690758,-33.21,22.93,-50.54
COM19,0.023654435053690758,4.65,4.98,-44.18
COM20,0.023654435053690758,37.78,-35.41,-63.12
COM21,0.023654435053690758,10.85,38.18,-50.48
COM16,0.22429695589458207,-38.28,38.62,-91.8
COM18,0.22429695589458207,-16.0,18.27,-44.23
COM19,0.22429695589458207,-63.2,58.24,16.41
COM20,0.22429695589458207,-21.87,10.71,-2.99
COM21,0.22429695589458207,-61.92,53.22,-90.91
COM16,0.21793073416062217,-38.02,12.89,-97.34
COM18,0.21793073416062217,-11.71,28.55,-31.09
COM19,0.21793073416062217,-65.11,14.26,16.4
COM20,0.21793073416062217,-18.59,-33.33,-3.35
COM21,0.21793073416062217,-51.55,41.55,-94.37
COM16,0.052530189616330915,-40.04,23.18,-68.17
COM18,0.052530189616330915,-21.3,14.02,-58.16
COM19,0.052530189616330915,-60.33,54.55,-37.33
COM20,0.052530189616330915,-23.32,9.47,-54.47
COM21,0.052530189616330915,-54.01,52.96,-63.54
COM16,0.28238731062549965,-34.45,39.11,-102.13
COM18,0.28238731062549965,-29.76,19.83,-42.2
COM19,0.28238731062549965,2.08,53.69,34.76
COM20,0.28238731062549965,37.24,9.62,14.32
COM21,0.28238731062549965,-11.45,50.56,-86.6
COM16,0.22374485445395467,-38.66,39.01,-92.0
COM18,0.22374485445395467,-16.37,18.82,-43.57
COM19,0.22374485445395467,-63.1,57.94,16.73
COM20,0.22374485445395467,-21.75,10.53,-3.12
COM21,0.22374485445395467,-61.68,53.24,-90.59
COM16,0.28985136018311003,-34.29,40.13,-102.99
COM18,0.28985136018311003,-29.67,20.01,-41.46
COM19,0.28985136018311003,1.81,53.55,36.59
COM20,0.28985136018311003,37.36,9.5,17.1
COM21,0.28985136018311003,-11.72,50.42,-87.28
COM16,0.11365717016159133,-35.46,-1.98,-84.4
COM18,0.11365717016159133,-30.8,25.47,-42.42
COM19,0.11365717016159133,3.22,6.43,-17.54
COM20,0.11365717016159133,38.43,-35.28,-35.77
COM21,0.11365717016159133,7.25,38.21,-64.0
COM16,0.20397236962878615,-37.74,11.64,-95.05
COM18,0.20397236962878615,-12.56,28.08,-32.33
COM19,0.20397236962878615,-64.33,13.58,11.83
COM20,0.20397236962878615,-18.87,-32.93,-7.75
COM21,0.20397236962878615,-50.9,41.24,-91.59
COM16,0.24848926124399268,-38.05,40.94,-95.55
COM18,0.24848926124399268,-15.3,19.3,-41.77
COM19,0.24848926124399268,-63.93,58.39,23.88
COM20,0.24848926124399268,-21.23,10.78,5.93
COM21,0.24848926124399268,-62.81,52.98,-93.85
COM16,0.05886236858412218,-36.7,19.26,-70.29
COM18,0.05886236858412218,-36.59,14.09,-60.54
COM19,0.05886236858412218,5.66,49.05,-36.1
COM20,0.05886236858412218,34.9,7.89,-52.56
COM21,0.05886236858412218,-0.83,50.01,-51.11
COM16,0.18947526137238768,-38.38,35.88,-87.18
COM18,0.18947526137238768,-17.06,17.6,-46.48
COM19,0.18947526137238768,-62.56,56.68,5.57
COM20,0.18947526137238768,-22.02,10.29,-12.42
COM21,0.18947526137238768,-60.27,53.36,-85.03
COM16,0.13092757628945653,-38.48,4.92,-85.18
COM18,0.13092757628945653,-14.85,25.92,-38.07
COM19,0.13092757628945653,-63.41,11.93,-11.58
COM20,0.13092757628945653,-19.23,-33.63,-29.47
COM21,0.13092757628945653,-47.74,41.09,-80.7
COM16,0.2633152877030031,-37.83,42.21,-97.01
COM18,0.2633152877030031,-14.96,19.39,-40.67
COM19,0.2633152877030031,-63.56,58.1,28.2
COM20,0.2633152877030031,-21.1,10.98,10.25
COM21,0.2633152877030031,-63.45,52.71,-96.65
COM16,0.17400974761640092,-35.12,29.89,-86.66
COM18,0.17400974761640092,-33.05,16.84,-50.82
COM19,0.17400974761640092,4.07,51.12,0.49
COM20,0.17400974761640092,35.9,9.02,-18.23
COM21,0.17400974761640092,-6.67,49.82,-69.58
COM16,0.20104709242120603,-38.21,36.68,-88.96
COM18,0.20104709242120603,-16.98,17.79,-45.96
COM19,0.20104709242120603,-62.62,57.09,9.54
COM20,0.20104709242120603,-21.91,10.67,-9.13
COM21,0.20104709242120603,-60.87,52.9,-87.47
COM16,0.268213109787472,-37.54,42.37,-98.14
COM18,0.268213109787472,-15.19,19.59,-40.05
COM19,0.268213109787472,-63.63,58.85,30.33
COM20,0.268213109787472,-20.95,10.98,11.96
COM21,0.268213109787472,-63.7,52.99,-97.71
COM16,0.1897022158406598,-37.78,10.11,-93.72
COM18,0.1897022158406598,-12.61,27.58,-33.8
COM19,0.1897022158406598,-64.09,13.08,7.82
COM20,0.1897022158406598,-18.78,-33.58,-11.79
COM21,0.1897022158406598,-50.21,40.93,-89.51
COM16,0.26985671814649537,-34.12,37.84,-100.47
COM18,0.26985671814649537,-30.15,19.33,-43.53
COM19,0.26985671814649537,2.21,53.32,30.56
COM20,0.26985671814649537,36.81,9.43,11.61
COM21,0.26985671814649537,-11.14,50.44,-84.25
COM16,0.1621570439354098,-34.97,28.69,-84.98
COM18,0.1621570439354098,-33.39,16.39,-51.86
COM19,0.1621570439354098,3.92,50.99,-3.07
COM20,0.1621570439354098,36.28,8.72,-22.01
COM21,0.1621570439354098,-6.13,50.13,-67.82
COM16,0.029067873484548166,-36.25,16.49,-66.78
COM18,0.029067873484548166,-37.82,12.72,-63.28
COM19,0.029067873484548166,6.26,48.24,-44.2
COM20,0.029067873484548166,35.02,7.89,-61.77
COM21,0.029067873484548166,1.21,49.56,-46.45
COM16,0.14958580949341813,-35.04,2.18,-90.11
COM18,0.14958580949341813,-29.62,25.94,-39.3
COM19,0.14958580949341813,2.18,6.71,-5.45
COM20,0.14958580949341813,38.96,-34.84,-24.86
COM21,0.14958580949341813,5.36,37.91,-70.28
COM16,0.0989318971811917,-35.24,-3.55,-83.11
COM18,0.0989318971811917,-31.31,24.53,-43.94
COM19,0.0989318971811917,3.05,6.29,-21.12
COM20,0.0989318971811917,38.41,-35.14,-39.95
COM21,0.0989318971811917,7.08,37.14,-60.41
COM16,0.2037168387332063,-34.61,32.33,-90.94
COM18,0.2037168387332063,-32.53,17.46,-48.6
COM19,0.2037168387332063,3.47,51.96,10.89
COM20,0.2037168387332063,36.42,9.02,-10.09
COM21,0.2037168387332063,-8.13,49.94,-73.82
COM16,0.038292799651990984,-39.7,22.21,-66.52
COM18,0.038292799651990984,-22.0,13.44,-59.26
COM19,0.038292799651990984,-59.96,54.23,-41.76
COM20,0.038292799651990984,-23.53,9.17,-58.82
COM21,0.038292799651990984,-53.01,52.65,-61.4
COM16,0.142310640285754,-35.43,26.74,-82.49
COM18,0.142310640285754,-34.07,15.93,-53.52
COM19,0.142310640285754,4.62,50.62,-9.59
COM20,0.142310640285754,35.74,8.64,-27.6
COM21,0.142310640285754,-5.48,50.13,-64.42
COM16,0.12902137951425172,-38.45,5.45,-85.29
COM18,0.12902137951425172,-14.49,25.98,-38.53
COM19,0.12902137951425172,-62.91,11.96,-12.36
COM20,0.12902137951425172,-19.49,-33.69,-30.68
COM21,0.12902137951425172,-47.49,41.01,-80.65
COM16,0.09341065669321177,-35.26,-3.72,-81.99
COM18,0.09341065669321177,-31.34,24.43,-44.05
COM19,0.09341065669321177,3.26,6.17,-22.85
COM20,0.09341065669321177,38.07,-35.19,-40.89
COM21,0.09341065669321177,7.82,38.03,-61.96
COM16,0.2071392653480759,-34.64,32.89,-91.66
COM18,0.2071392653480759,-32.08,17.81,-48.6
COM19,0.2071392653480759,3.03,52.24,11.23
COM20,0.2071392653480759,36.42,8.98,-8.32
COM21,0.2071392653480759,-8.15,50.2,-75.13
COM16,0.002337891086317856,-39.56,-7.47,-68.12
COM18,0.002337891086317856,-18.83,23.0,-49.3
COM19,0.002337891086317856,-61.16,9.52,-51.07
COM20,0.002337891086317856,-20.54,-34.6,-67.73
COM21,0.002337891086317856,-41.84,40.9,-60.59
COM16,0.26788759516872157,-36.92,17.14,-105.07
COM18,0.26788759516872157,-10.6,29.59,-27.13
COM19,0.26788759516872157,-65.85,14.92,31.07
COM20,0.26788759516872157,-18.03,-33.03,12.01
COM21,0.26788759516872157,-53.52,41.18,-101.82
COM16,0.004467971997733955,-39.96,18.86,-61.6
COM18,0.004467971997733955,-23.35,12.51,-62.18
COM19,0.004467971997733955,-58.9,52.99,-53.05
COM20,0.004467971997733955,-23.58,9.06,-69.0
COM21,0.004467971997733955,-51.55,52.88,-56.04
COM16,0.07345106521285989,-35.36,-5.97,-79.86
COM18,0.07345106521285989,-30.82,23.47,-44.89
COM19,0.07345106521285989,3.77,5.53,-29.48
COM20,0.07345106521285989,38.26,-35.22,-47.68
COM21,0.07345106521285989,9.01,38.05,-57.72
COM16,0.14165556381812475,-37.98,6.22,-87.56
COM18,0.14165556381812475,-14.65,26.4,-37.46
COM19,0.14165556381812475,-61.37,11.96,-8.15
COM20,0.14165556381812475,-19.28,-33.38,-26.78
COM21,0.14165556381812475,-48.08,41.2,-81.81
COM16,0.050323477584765776,-35.37,-7.91,-76.79
COM18,0.050323477584765776,-32.8,23.35,-47.56
COM19,0.050323477584765776,3.58,5.32,-36.1
COM20,0.050323477584765776,37.92,-35.29,-54.57
COM21,0.050323477584765776,9.65,38.53,-53.72
COM16,0.21679577728732108,-34.54,33.32,-93.53
COM18,0.21679577728732108,-32.05,17.92,-46.7
COM19,0.21679577728732108,2.94,51.82,14.64
COM20,0.21679577728732108,36.51,9.13,-6.16
COM21,0.21679577728732108,-8.61,50.41,-75.34
COM16,0.25092502064043337,-36.89,16.02,-102.95
COM18,0.25092502064043337,-10.83,29.5,-27.17
COM19,0.25092502064043337,-65.33,14.64,25.7
COM20,0.25092502064043337,-18.03,-32.7,6.79
COM21,0.25092502064043337,-52.84,41.72,-99.07
COM16,0.20779601891282518,-34.5,32.64,-92.48
COM18,0.20779601891282518,-32.18,17.71,-47.87
COM19,0.20779601891282518,3.32,52.29,10.93
COM20,0.20779601891282518,36.34,9.12,-8.3
COM21,0.20779601891282518,-8.12,50.58,-74.13
COM16,0.15288709679427134,-38.11,7.15,-88.84
COM18,0.15288709679427134,-13.98,26.77,-36.23
COM19,0.15288709679427134,-63.32,12.43,-4.88
COM20,0.15288709679427134,-19.21,-33.41,-23.36
COM21,0.15288709679427134,-48.6,41.64,-83.82
COM16,0.2555886815253084,-37.62,40.35,-97.28
COM18,0.2555886815253084,-15.05,19.63,-40.79
COM19,0.2555886815253084,-63.49,58.41,25.86
COM20,0.2555886815253084,-21.21,10.79,8.29
COM21,0.2555886815253084,-63.08,53.55,-95.33
COM16,0.04701617803708663,-39.4,22.82,-67.75
COM18,0.04701617803708663,-21.12,13.9,-58.1
COM19,0.04701617803708663,-59.76,54.17,-39.74
COM20,0.04701617803708663,-23.96,9.47,-55.44
COM21,0.04701617803708663,-53.4,53.07,-62.83
COM16,0.09865984697234548,-35.5,-2.43,-82.88
COM18,0.09865984697234548,-30.75,25.02,-43.43
COM19,0.09865984697234548,3.09,6.26,-21.77
COM20,0.09865984697234548,38.0,-35.23,-40.24
COM21,0.09865984697234548,7.91,38.72,-62.05
COM16,0.2761705695359502,-37.5,43.1,-100.48
COM18,0.2761705695359502,-14.18,20.11,-39.08
COM19,0.2761705695359502,-63.75,59.24,33.11
COM20,0.2761705695359502,-21.21,10.92,13.46
COM21,0.2761705695359502,-63.85,53.52,-99.13
COM16,0.02222186104854762,-39.99,20.52,-64.56
COM18,0.02222186104854762,-22.1,13.6,-60.35
COM19,0.02222186104854762,-59.57,53.83,-46.9
COM20,0.02222186104854762,-23.19,9.42,-63.95
COM21,0.02222186104854762,-52.48,53.32,-59.09
COM16,0.1606652786506926,-35.43,28.63,-85.61
COM18,0.1606652786506926,-33.55,16.92,-51.43
COM19,0.1606652786506926,4.13,51.46,-4.03
COM20,0.1606652786506926,35.89,8.72,-22.23
COM21,0.1606652786506926,-5.92,50.39,-67.45
COM16,0.2812182367715537,-34.21,39.41,-102.27
COM18,0.2812182367715537,-29.53,19.87,-41.69
COM19,0.2812182367715537,1.96,53.58,34.44
COM20,0.2812182367715537,37.18,9.57,14.44
COM21,0.2812182367715537,-11.03,50.57,-85.75
COM16,0.09263513075688191,-39.1,27.23,-74.52
COM18,0.09263513075688191,-19.97,15.6,-54.28
COM19,0.09263513075688191,-61.24,55.43,-25.05
COM20,0.09263513075688191,-22.8,9.92,-42.12
COM21,0.09263513075688191,-55.36,52.82,-69.84
COM16,0.10469069511908285,-35.78,23.77,-77.86
COM18,0.10469069511908285,-35.31,15.42,-56.62
COM19,0.10469069511908285,4.84,50.08,-21.58
COM20,0.10469069511908285,35.49,8.6,-39.69
COM21,0.10469069511908285,-3.38,50.33,-58.22
COM16,0.1301177660811216,-35.45,25.85,-81.82
COM18,0.1301177660811216,-34.15,16.13,-54.5
COM19,0.1301177660811216,4.45,50.96,-13.49
COM20,0.1301177660811216,35.78,8.61,-31.65
COM21,0.1301177660811216,-4.16,50.37,-62.68
COM16,0.11422040744088408,-38.78,3.94,-83.82
COM18,0.11422040744088408,-14.61,26.25,-39.4
COM19,0.11422040744088408,-60.92,11.75,-16.8
COM20,0.11422040744088408,-19.51,-34.05,-34.05
COM21,0.11422040744088408,-46.22,41.0,-78.4
COM16,0.2587322016152655,-37.75,42.24,-97.23
COM18,0.2587322016152655,-15.08,19.68,-40.41
COM19,0.2587322016152655,-63.77,58.53,27.27
COM20,0.2587322016152655,-21.25,10.86,8.54
COM21,0.2587322016152655,-62.67,53.37,-96.43
COM16,0.19624061355928807,-34.61,6.74,-96.66
COM18,0.19624061355928807,-27.99,27.78,-35.07
COM19,0.19624061355928807,1.48,8.29,9.22
COM20,0.19624061355928807,39.02,-34.32,-11.25
COM21,0.19624061355928807,3.88,38.43,-77.3
COM16,0.05829968948642132,-36.34,19.78,-70.97
COM18,0.05829968948642132,-36.35,13.98,-59.85
COM19,0.05829968948642132,5.81,48.97,-36.46
COM20,0.05829968948642132,34.92,8.03,-53.08
COM21,0.05829968948642132,-0.3,50.36,-51.3
COM16,0.2559206278578015,-36.38,40.47,-93.5
COM18,0.2559206278578015,-15.1,19.75,-41.15
COM19,0.2559206278578015,-63.75,58.48,25.83
COM20,0.2559206278578015,-21.31,11.07,7.67
COM21,0.2559206278578015,-62.57,53.63,-95.67
COM16,0.26372403874200645,-37.64,42.58,-97.7
COM18,0.26372403874200645,-15.2,20.06,-40.82
COM19,0.26372403874200645,-63.78,58.53,28.54
COM20,0.26372403874200645,-21.31,11.17,10.03
COM21,0.26372403874200645,-63.24,53.57,-96.95
COM16,0.2494794170848343,-33.82,11.15,-103.55
COM18,0.2494794170848343,-26.3,29.52,-31.42
COM19,0.2494794170848343,0.58,9.31,25.91
COM20,0.2494794170848343,39.66,-34.0,5.64
COM21,0.2494794170848343,1.54,38.72,-85.53
COM16,0.05338015700926254,-35.58,-7.47,-76.35
COM18,0.05338015700926254,-32.62,24.09,-47.1
COM19,0.05338015700926254,3.78,5.49,-35.19
COM20,0.05338015700926254,37.26,-35.29,-53.97
COM21,0.05338015700926254,10.19,38.73,-55.11
COM16,0.1280161051888793,-35.73,25.63,-80.18
COM18,0.1280161051888793,-34.78,15.84,-54.5
COM19,0.1280161051888793,4.81,50.46,-13.86
COM20,0.1280161051888793,35.75,8.47,-32.9
COM21,0.1280161051888793,-4.1,50.19,-62.11
COM16,0.201644349455281,-37.84,11.69,-94.59
COM18,0.201644349455281,-12.82,28.23,-32.2
COM19,0.201644349455281,-64.51,13.49,10.55
COM20,0.201644349455281,-18.74,-33.07,-9.48
COM21,0.201644349455281,-50.25,41.43,-91.9
COM16,0.20986940590242742,-34.85,33.03,-90.98
COM18,0.20986940590242742,-31.85,18.27,-47.7
COM19,0.20986940590242742,3.59,52.08,11.92
COM20,0.20986940590242742,36.3,9.06,-8.43
COM21,0.20986940590242742,-7.81,50.41,-74.21
COM16,0.15007657551783773,-38.78,32.4,-81.0
COM18,0.15007657551783773,-18.51,16.68,-50.27
COM19,0.15007657551783773,-61.95,56.04,-7.69
COM20,0.15007657551783773,-22.02,10.28,-25.37
COM21,0.15007657551783773,-57.75,53.21,-78.62
COM16,0.1378457229830481,-38.91,31.48,-79.56
COM18,0.1378457229830481,-18.75,16.06,-51.02
COM19,0.1378457229830481,-61.67,55.65,-11.23
COM20,0.1378457229830481,-22.34,9.73,-28.68
COM21,0.1378457229830481,-56.98,53.22,-76.39
COM16,0.0505559417753064,-38.89,-3.09,-73.96
COM18,0.0505559417753064,-17.46,23.84,-45.2
COM19,0.0505559417753064,-61.84,10.36,-36.74
COM20,0.0505559417753064,-19.98,-34.62,-53.35
COM21,0.0505559417753064,-43.64,40.95,-67.56
COM16,0.29974376306442807,-33.45,15.69,-110.61
COM18,0.29974376306442807,-24.94,30.25,-26.96
COM19,0.29974376306442807,-1.21,10.07,41.02
COM20,0.29974376306442807,40.48,-33.76,21.15
COM21,0.29974376306442807,-2.11,38.56,-93.12
COM16,0.03877190689216873,-35.86,-8.42,-74.42
COM18,0.03877190689216873,-32.89,23.22,-48.83
COM19,0.03877190689216873,4.14,4.82,-39.9
COM20,0.03877190689216873,37.88,-35.32,-57.77
COM21,0.03877190689216873,10.41,38.03,-51.64
COM16,0.0249151089000462,-39.81,21.31,-64.24
COM18,0.0249151089000462,-22.44,13.2,-60.7
COM19,0.0249151089000462,-60.06,53.79,-46.39
COM20,0.0249151089000462,-23.7,9.16,-62.72
COM21,0.0249151089000462,-52.56,52.97,-58.9
COM16,0.1886727274818106,-37.93,35.75,-86.67
COM18,0.1886727274818106,-17.11,17.83,-46.48
COM19,0.1886727274818106,-63.19,56.84,5.46
COM20,0.1886727274818106,-21.93,10.29,-13.43
COM21,0.1886727274818106,-59.79,53.26,-84.55
COM16,0.1605448164761024,-35.12,28.45,-84.96
COM18,0.1605448164761024,-33.5,16.45,-51.52
COM19,0.1605448164761024,3.81,50.88,-4.11
COM20,0.1605448164761024,36.38,8.66,-22.85
COM21,0.1605448164761024,-5.63,50.13,-66.93
COM16,0.081668727220324,-39.34,26.02,-71.93
COM18,0.081668727220324,-19.82,14.4,-53.6
COM19,0.081668727220324,-60.98,54.75,-28.81
COM20,0.081668727220324,-22.88,9.64,-46.0
COM21,0.081668727220324,-54.97,53.08,-67.67
COM16,0.04575576145159314,-39.38,-3.44,-73.44
COM18,0.04575576145159314,-17.32,24.02,-45.19
COM19,0.04575576145159314,-62.19,10.28,-37.72
COM20,0.04575576145159314,-20.13,-34.03,-55.28
COM21,0.04575576145159314,-43.87,40.9,-67.25
COM16,0.22831289916161168,-34.55,34.73,-94.61
COM18,0.22831289916161168,-31.43,18.17,-46.43
COM19,0.22831289916161168,2.84,52.2,17.8
COM20,0.22831289916161168,36.52,9.33,-2.31
COM21,0.22831289916161168,-9.08,50.46,-77.62
COM16,0.0015723770715570518,-39.51,-7.39,-67.25
COM18,0.0015723770715570518,-18.67,23.07,-49.06
COM19,0.0015723770715570518,-61.48,9.12,-50.71
COM20,0.0015723770715570518,-20.29,-34.31,-68.66
COM21,0.0015723770715570518,-42.28,41.1,-60.2
COM16,0.10938954077366549,-39.09,3.42,-82.09
COM18,0.10938954077366549,-15.23,25.47,-39.58
COM19,0.10938954077366549,-63.21,11.89,-17.95
COM20,0.10938954077366549,-19.87,-33.96,-36.22
COM21,0.10938954077366549,-46.76,41.77,-77.18
COM16,0.09524856371333913,-36.17,23.08,-75.87
COM18,0.09524856371333913,-35.53,14.79,-57.25
COM19,0.09524856371333913,4.6,49.8,-24.46
COM20,0.09524856371333913,35.08,8.46,-41.77
COM21,0.09524856371333913,-3.3,50.43,-56.06
COM16,0.24889099645443705,-34.57,36.26,-97.81
COM18,0.24889099645443705,-30.63,19.03,-44.47
COM19,0.24889099645443705,2.35,52.63,23.93
COM20,0.24889099645443705,36.75,9.38,4.86
COM21,0.24889099645443705,-10.16,50.61,-80.04
COM16,0.11963175825585529,-35.78,25.0,-79.35
COM18,0.11963175825585529,-35.01,15.23,-55.37
COM19,0.11963175825585529,4.23,50.56,-16.96
COM20,0.11963175825585529,35.65,8.48,-34.86
COM21,0.11963175825585529,-4.67,50.42,-60.22
COM16,0.1638199915450411,-38.68,33.29,-83.72
COM18,0.1638199915450411,-18.1,16.79,-48.67
COM19,0.1638199915450411,-62.56,56.32,-3.36
COM20,0.1638199915450411,-22.04,10.22,-20.77
COM21,0.1638199915450411,-58.8,53.5,-80.85
COM16,0.10284192711019602,-39.19,27.82,-75.19
COM18,0.10284192711019602,-20.04,15.08,-53.74
COM19,0.10284192711019602,-61.73,55.38,-22.14
COM20,0.10284192711019602,-22.71,10.11,-38.54
COM21,0.10284192711019602,-56.09,53.34,-71.35
COM16,0.0945441920160365,-38.41,-18.29,-85.44
COM18,0.0945441920160365,-11.2,36.69,-25.57
COM19,0.0945441920160365,-65.61,-54.08,-19.84
COM20,0.0945441920160365,-15.46,-95.93,-38.88
COM21,0.0945441920160365,-32.51,24.1,-81.17
COM16,0.07569078234370534,-39.04,25.44,-71.32
COM18,0.07569078234370534,-20.82,14.3,-56.03
COM19,0.07569078234370534,-60.87,54.48,-30.59
COM20,0.07569078234370534,-23.17,10.06,-46.55
COM21,0.07569078234370534,-55.15,53.59,-67.25
